idx,frr,quagga,bird,batfish,gobgp,label,output
100145,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
100168,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
100171,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PA,yyyyyynyyy
100172,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
100173,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
100174,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
100184,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
100232,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
100270,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
100291,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
100322,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PA,yyyyyynyyy
100323,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
100324,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
100325,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
100326,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
100327,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
100329,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MD,yyyyyynnyy
100342,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
100343,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
100345,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LM,yyyyyynnyy
100377,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
100402,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
100403,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
100416,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
100437,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
100462,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
100463,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
100477,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
100489,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
100492,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
100493,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_D,yyyyyynyyy
100494,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
100510,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
100517,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
100518,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
100520,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
100522,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
100630,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
100788,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
100869,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
100886,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
100956,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
100965,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
100981,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
100982,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101045,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
101046,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101069,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
101070,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101091,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
101117,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
101119,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
101145,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
101146,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
101147,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101160,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
101167,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_M,yyyyyynnyy
101168,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
101169,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
101173,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
101211,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101376,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
101393,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
101441,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101469,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
101470,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101505,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101532,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
101533,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101544,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101565,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
101582,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
101602,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
101607,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
101608,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
101627,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101630,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LM,yyyyyynnyy
101672,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101693,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101709,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101770,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101785,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101799,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_LC,yyyyyyynyy
101800,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_MC,yyyyyyynyy
101810,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
101811,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
101812,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
101813,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
101816,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
101870,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
101871,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101891,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
101892,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
101909,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
101910,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_D,yyyyyyynyy
101922,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_LC,yyyyyyynyy
101923,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_MC,yyyyyyynyy
101927,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
101928,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
101929,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
101941,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
101959,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_D,yyyyyyynyy
101960,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_LC,yyyyyynnyy
101961,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_MC,yyyyyynnyy
101966,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_C,yyyyyyynyy
101972,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
101973,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MD,yyyyyynnyy
101974,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
101975,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MD,yyyyyynnyy
101976,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
101977,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MD,yyyyyynnyy
101987,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
101988,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_D,yyyyyynnyy
101994,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PA_C,yyyyyynnyy
101998,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LMC,yyyyyynnyy
101999,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
102000,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
102001,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
102002,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MD,yyyyyynnyy
102003,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
102005,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
102016,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_C,yyyyyynnyy
102025,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
102026,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
102027,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
102043,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
102046,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
102108,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102135,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102151,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102192,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102213,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_M,yyyyyynyyy
102225,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102244,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102284,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102355,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102372,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102501,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_C,yyyyyyynyy
102509,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
102510,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
102511,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
102512,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
102515,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
102532,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
102533,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
102588,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102604,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
102605,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
102606,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
102647,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
102671,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_M,yyyyyynnyy
102681,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LMC,yyyyyynnyy
102703,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_D,yyyyyynyyy
102704,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_M,yyyyyynnyy
102706,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LMC,yyyyyynnyy
102731,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102793,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102835,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
102863,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
102864,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
102880,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
102881,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
102903,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102916,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
102939,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_M,yyyyyynnyy
102940,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
102941,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
102959,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103002,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103030,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_C,yyyyyyynyy
103036,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
103056,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103082,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103104,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
103105,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
103106,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
103107,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
103108,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
103128,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
103129,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
103197,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
103203,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
103204,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
103206,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
103207,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
103208,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103247,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103287,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
103298,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
103355,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
103356,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
103367,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103387,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_LC,yyyyyyynyy
103388,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_MC,yyyyyyynyy
103397,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_LC,yyyyyyynyy
103398,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_MC,yyyyyyynyy
103403,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
103404,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
103405,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
103412,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_D,yyyyyynyyy
103431,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_LC,yyyyyyynyy
103432,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_MC,yyyyyyynyy
103437,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_LC,yyyyyyynyy
103438,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_MC,yyyyyyynyy
103445,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
103446,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_D,yyyyyynnyy
103447,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_D,yyyyyynnyy
103448,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
103449,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103463,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_C,yyyyyynnyy
103470,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_D,yyyyyynyyy
103471,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
103472,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
103485,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_LC,yyyyyyynyy
103486,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_MC,yyyyyynnyy
103492,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_C,yyyyyyynyy
103497,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LMC,yyyyyynnyy
103498,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103499,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103500,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
103501,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103502,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LD,yyyyyynnyy
103504,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LMD,yyyyyynnyy
103524,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
103525,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103526,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103527,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103528,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103529,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103593,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103633,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103702,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103718,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103817,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
103848,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_D,yyyyyyynyy
103856,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
103857,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
103859,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103860,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103861,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103862,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
103863,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103865,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMD,yyyyyyynyy
103880,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
103909,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
103915,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LM,yyyyyynnyy
103916,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
103935,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PC_C,yyyyyyynyy
103940,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PA_C,yyyyyyynyy
103944,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_D,yyyyyynyyy
103945,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_M,yyyyyynnyy
103947,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LMC,yyyyyynnyy
103959,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
103962,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PA,yyyyyynyyy
103963,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
103964,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
103966,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
103967,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
104015,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
104016,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
104048,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104049,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104050,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104051,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
104052,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MD,yyyyyyynyy
104053,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
104097,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
104099,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104100,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104101,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104121,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
104122,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
104140,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
104141,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
104164,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
104165,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
104166,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104167,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104169,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
104240,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_D,yyyyyyynyy
104242,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
104257,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
104286,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
104287,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P_D,yyyyyynyyy
104288,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
104310,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
104315,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
104316,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
104332,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_L,yyyyyynnyy
104333,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_LC,yyyyyynnyy
104334,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_MC,yyyyyynnyy
104339,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PA_L,yyyyyynnyy
104343,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_D,yyyyyynnyy
104344,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_D,yyyyyynnyy
104345,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_D,yyyyyynnyy
